trade_date,account,daily_pnl,trades_per_day,win_rate,loss_rate,avg_trade_size_usd,gross_volume_usd,buy_ratio,sell_ratio,long_trades,short_trades,avg_effective_leverage,pnl_std,drawdown_proxy,long_short_ratio,date,classification,value,sentiment_bucket
2024-01-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-129.53146,18,0.05555555555555555,0.2777777777777778,14679.973888888888,264239.52999999997,0.5555555555555556,0.4444444444444444,10,8,601.746917669606,85.84776860469921,-129.53146,1.2222222222222223,2024-01-01,Greed,65,Greed
2024-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,783.979116,17,0.47058823529411764,0.058823529411764705,7138.1611764705885,121348.74,0.5294117647058824,0.47058823529411764,9,8,136.9020088058624,134.42834386429288,0.0,1.1111111111111112,2024-01-02,Greed,71,Greed
2024-01-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,866.015507,67,0.417910447761194,0.1044776119402985,5888.050149253731,394499.36,0.47761194029850745,0.5223880597014925,32,35,265.0448029578504,50.415365667933756,0.0,0.9166666666666666,2024-01-03,Greed,70,Greed
2024-01-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-67.60364,5,0.0,0.6,19958.508,99792.54000000001,0.4,0.6,2,3,9319.034104839759,29.544005214373353,-67.60364,0.75,2024-01-04,Greed,68,Greed
2024-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,164.141565,66,0.19696969696969696,0.15151515151515152,25817.31303030303,1703942.66,0.4696969696969697,0.5303030303030303,31,35,3094.0306711456374,60.7235758141571,0.0,0.8888888888888888,2024-01-05,Greed,72,Greed
2024-01-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,135.58166400000002,22,0.45454545454545453,0.09090909090909091,13569.154545454547,298521.4,0.5,0.5,11,11,2337.6611225462007,37.338371573804935,0.0,1.0,2024-01-06,Greed,70,Greed
2024-01-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-835.681235,97,0.09278350515463918,0.28865979381443296,10812.887216494846,1048850.06,0.5360824742268041,0.4639175257731959,52,45,856.2997018283891,34.037905927281535,-835.681235,1.1521739130434783,2024-01-07,Greed,71,Greed
2024-01-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-269.874439,128,0.25,0.2734375,11894.159609375,1522452.43,0.3125,0.6875,40,88,1733.0506585830221,122.41963598502315,-269.874439,0.4606741573033708,2024-01-08,Greed,71,Greed
2024-01-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-826.349863,70,0.2571428571428571,0.14285714285714285,12429.313857142857,870051.97,0.4,0.6,28,42,768.6378339059551,214.1803231936485,-826.349863,0.6744186046511628,2024-01-09,Extreme Greed,76,Greed
2024-01-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1517.091342,193,0.21243523316062177,0.21761658031088082,10660.515440414507,2057479.48,0.47668393782383417,0.5233160621761658,92,101,1839.8617518771364,119.7894328095249,-1517.091342,0.9117647058823529,2024-01-10,Greed,73,Greed
2024-01-11,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,2,0.0,0.0,23066.935,46133.87,1.0,0.0,2,0,792.7506278070439,0.0,0.0,3.0,2024-01-11,Extreme Greed,76,Greed
2024-01-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-164.08950099999998,19,0.2631578947368421,0.21052631578947367,13641.064736842105,259180.22999999998,0.5789473684210527,0.42105263157894735,11,8,285.80129305095534,107.40483175440201,-164.08950099999998,1.3333333333333333,2024-01-11,Extreme Greed,76,Greed
2024-01-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1925.519024,7,0.0,0.2857142857142857,28583.181428571428,200082.27,0.7142857142857143,0.2857142857142857,5,2,8143.183510070511,669.9280140108323,-1925.519024,2.0,2024-01-12,Greed,71,Greed
2024-01-15,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,152.85358,9,1.0,0.0,69.98444444444445,629.86,0.0,1.0,0,9,0.1306205558971805,41.5170969665927,0.0,0.1,2024-01-15,Neutral,52,Neutral
2024-01-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,5,0.0,0.0,10001.248,50006.24,1.0,0.0,5,0,400.9194085072942,0.0,0.0,6.0,2024-01-15,Neutral,52,Neutral
2024-01-16,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,-3238.8,6,0.0,0.3333333333333333,10580.346666666666,63482.08,0.6666666666666666,0.3333333333333333,4,2,298.90840359428006,940.4803171090115,-3238.8,1.6666666666666667,2024-01-16,Greed,64,Greed
2024-01-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,939.6285419999999,3,1.0,0.0,17648.416666666668,52945.25,0.0,1.0,0,3,0.6673506969669679,431.3492797687081,0.0,0.25,2024-01-16,Greed,64,Greed
2024-01-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,813.2741110000001,53,0.20754716981132076,0.1509433962264151,15110.019433962265,800831.03,0.5849056603773585,0.41509433962264153,31,22,1328.5434739448935,75.6265391448607,0.0,1.391304347826087,2024-01-17,Greed,60,Greed
2024-01-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,68.93319,46,0.06521739130434782,0.13043478260869565,9231.120217391304,424631.52999999997,0.391304347826087,0.6086956521739131,18,28,45.95367551601686,39.503091785872144,0.0,0.6551724137931034,2024-01-18,Greed,63,Greed
2024-01-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-0.20400000000000001,9,0.1111111111111111,0.3333333333333333,169.64555555555555,1526.81,0.4444444444444444,0.5555555555555556,4,5,35.923059527819014,0.044483142874576664,-0.20400000000000001,0.8333333333333334,2024-01-19,Neutral,51,Neutral
2024-01-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-385.215235,39,0.1282051282051282,0.46153846153846156,10946.209230769231,426902.16,0.6923076923076923,0.3076923076923077,27,12,2653.664393883016,57.444468518841546,-385.215235,2.1538461538461537,2024-01-19,Neutral,51,Neutral
2024-01-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-146.57487000000003,106,0.14150943396226415,0.16037735849056603,10095.193490566038,1070090.51,0.5660377358490566,0.4339622641509434,60,46,1127.0572670120316,38.554282761934644,-146.57487000000003,1.297872340425532,2024-01-20,Neutral,52,Neutral
2024-01-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,266.58114600000005,11,0.2727272727272727,0.18181818181818182,9375.43090909091,103129.74,0.2727272727272727,0.7272727272727273,3,8,4566.4173693524535,65.56080670770307,0.0,0.4444444444444444,2024-01-21,Greed,56,Greed
2024-01-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1166.248788,48,0.2916666666666667,0.25,1125.4704166666668,54022.58,0.5833333333333334,0.4166666666666667,28,20,350.88566277514354,84.89738259518516,0.0,1.380952380952381,2024-01-22,Greed,55,Greed
2024-01-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,209.39217099999996,37,0.24324324324324326,0.16216216216216217,7671.794864864864,283856.41,0.6216216216216216,0.3783783783783784,23,14,110.27825151482452,74.01089086563151,0.0,1.6,2024-01-22,Greed,55,Greed
2024-01-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-369.2447299999998,45,0.24444444444444444,0.2,9211.531777777778,414518.93000000005,0.7333333333333333,0.26666666666666666,33,12,116.41380348252288,613.9643726523253,-369.2447299999998,2.6153846153846154,2024-01-23,Neutral,50,Neutral
2024-01-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-2808.353815,68,0.14705882352941177,0.4411764705882353,14192.42044117647,965084.59,0.39705882352941174,0.6029411764705882,27,41,3039.491532119526,149.8053621490879,-2808.353815,0.6666666666666666,2024-01-24,Neutral,48,Neutral
2024-01-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-3093.6293849999997,6,0.0,1.0,11094.355000000001,66566.13,0.0,1.0,0,6,0.4255589324949196,356.6379016697523,-3093.6293849999997,0.14285714285714285,2024-01-25,Neutral,52,Neutral
2024-01-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.2,2,0.5,0.0,4627.9,9255.8,0.5,0.5,1,1,2291.899893025246,63.78103166302659,0.0,1.0,2024-01-26,Neutral,49,Neutral
2024-01-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,3,0.0,0.0,839.1366666666667,2517.41,1.0,0.0,3,0,0.30482506079946875,0.0,0.0,4.0,2024-01-26,Neutral,49,Neutral
2024-01-28,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,-2478.06972,11,0.0,1.0,1646.2754545454545,18109.03,0.0,1.0,0,11,0.22921082131664464,262.6842407250483,-2478.06972,0.08333333333333333,2024-01-28,Neutral,54,Neutral
2024-01-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1.71544,2,0.5,0.0,1034.4299999999998,2068.8599999999997,0.5,0.5,1,1,517.2845180108837,1.2129992567186512,0.0,1.0,2024-01-29,Greed,55,Greed
2024-01-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,484.847102,72,0.6111111111111112,0.0,5724.157222222222,412139.32,0.2777777777777778,0.7222222222222222,20,52,982.6783810519743,28.990469281969286,0.0,0.39622641509433965,2024-01-29,Greed,55,Greed
2024-01-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-173.65419100000003,49,0.10204081632653061,0.2857142857142857,8183.905714285715,401011.38,0.5714285714285714,0.42857142857142855,28,21,422.65753234858835,55.423048103905174,-173.65419100000003,1.3181818181818181,2024-01-30,Greed,61,Greed
2024-01-31,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-799.840817,859,0.2689173457508731,0.23864959254947612,7340.683504074505,6305647.13,0.5471478463329453,0.4528521536670547,470,389,406.3811523431485,21.84950915114784,-799.840817,1.2076923076923076,2024-01-31,Greed,60,Greed
2024-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,6,0.0,0.0,334.69666666666666,2008.18,1.0,0.0,6,0,166.8133025709457,0.0,0.0,7.0,2024-02-01,Greed,63,Greed
2024-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,456.423473,42,0.30952380952380953,0.19047619047619047,11292.343571428572,474278.43,0.4523809523809524,0.5476190476190477,19,23,1436.1874445397061,41.93124714430262,0.0,0.8333333333333334,2024-02-02,Greed,63,Greed
2024-02-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,223.30918699999998,56,0.10714285714285714,0.10714285714285714,10782.5,603820.0,0.32142857142857145,0.6785714285714286,18,38,1385.993682935988,68.62663189543068,0.0,0.48717948717948717,2024-02-03,Greed,60,Greed
2024-02-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,47.62389499999999,35,0.2571428571428571,0.5428571428571428,5805.358,203187.53,0.5428571428571428,0.45714285714285713,19,16,0.24116452849997425,31.922762604224417,0.0,1.1764705882352942,2024-02-04,Greed,60,Greed
2024-02-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-33.45419400000003,72,0.19444444444444445,0.25,10697.198055555556,770198.26,0.4583333333333333,0.5416666666666666,33,39,307.85321322803424,46.10792460482958,-33.45419400000003,0.85,2024-02-05,Greed,60,Greed
2024-02-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-215.615907,1088,0.1645220588235294,0.3161764705882353,7396.280707720588,8047153.41,0.47610294117647056,0.5238970588235294,518,570,419.6331101877003,12.69131338108202,-215.615907,0.9089316987740805,2024-02-06,Greed,64,Greed
2024-02-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,241.24212,15,0.13333333333333333,0.0,450.582,6758.73,0.4666666666666667,0.5333333333333333,7,8,28.442544867353735,56.54657345272468,0.0,0.8888888888888888,2024-02-07,Greed,62,Greed
2024-02-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,770.756024,10,0.4,0.0,2605.112,26051.12,0.2,0.8,2,8,436.8904653744465,139.74567826297627,0.0,0.3333333333333333,2024-02-08,Greed,66,Greed
2024-02-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,983.443176,34,0.20588235294117646,0.0,6244.465294117647,212311.82,0.6764705882352942,0.3235294117647059,23,11,51.25590315317102,108.62231864377547,0.0,2.0,2024-02-11,Greed,71,Greed
2024-02-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,913.8817869999998,16,0.375,0.5625,14202.981249999999,227247.69999999998,0.6875,0.3125,11,5,625.3947123684624,828.6571214700353,0.0,2.0,2024-02-12,Greed,70,Greed
2024-02-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,559.44389,14,1.0,0.0,142.85642857142858,1999.99,0.0,1.0,0,14,0.037218069376751074,37.98023035380744,0.0,0.06666666666666667,2024-02-13,Extreme Greed,79,Greed
2024-02-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3639.3031690000003,88,0.8977272727272727,0.011363636363636364,2478.8488636363636,218138.7,0.3068181818181818,0.6931818181818182,27,61,1228.4164877653318,48.00764543879555,0.0,0.45161290322580644,2024-02-14,Greed,74,Greed
2024-02-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,191.29666400000002,23,0.17391304347826086,0.0,4465.268695652174,102701.18,0.30434782608695654,0.6956521739130435,7,16,461.41856242859325,27.27687490998026,0.0,0.47058823529411764,2024-02-14,Greed,74,Greed
2024-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1024.70728,52,0.9423076923076923,0.0,1469.9592307692308,76437.88,0.9423076923076923,0.057692307692307696,49,3,744.984229311047,26.673541136456084,0.0,12.5,2024-02-15,Greed,72,Greed
2024-02-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,816.0903969999999,11,0.7272727272727273,0.2727272727272727,9886.378181818181,108750.16,0.2727272727272727,0.7272727272727273,3,8,0.5612522690173021,784.0401662871386,0.0,0.4444444444444444,2024-02-15,Greed,72,Greed
2024-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5491.768834,170,0.8588235294117647,0.0,2730.2580588235296,464143.87,0.6176470588235294,0.38235294117647056,105,65,923.8113191681193,127.47639261730797,0.0,1.606060606060606,2024-02-16,Greed,72,Greed
2024-02-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,12,0.0,0.0,8396.053333333333,100752.64,0.8333333333333334,0.16666666666666666,10,2,3546.2669912429396,0.0,0.0,3.6666666666666665,2024-02-16,Greed,72,Greed
2024-02-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1670.012358,64,0.84375,0.0,3161.86234375,202359.19,0.390625,0.609375,25,39,1310.7012503148371,40.139917020284955,0.0,0.65,2024-02-17,Extreme Greed,76,Greed
2024-02-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,259.62944200000004,30,0.23333333333333334,0.13333333333333333,6791.962666666667,203758.88,0.8333333333333334,0.16666666666666666,25,5,16.39527176864959,90.65161828298739,0.0,4.333333333333333,2024-02-17,Extreme Greed,76,Greed
2024-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,477.6248299999999,97,0.6288659793814433,0.07216494845360824,1619.0532989690723,157048.17,0.3917525773195876,0.6082474226804123,38,59,307.0771251907836,82.70537448739243,0.0,0.65,2024-02-18,Greed,72,Greed
2024-02-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,4325.827543,95,0.8,0.0,2488.1485263157892,236374.11,0.4,0.6,38,57,714.0103389450734,121.83806352621146,0.0,0.6724137931034483,2024-02-19,Extreme Greed,75,Greed
2024-02-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-8.05898,6,0.16666666666666666,0.3333333333333333,8333.848333333333,50003.09,0.5,0.5,3,3,836.6292128037222,2.231795624878467,-8.05898,1.0,2024-02-19,Extreme Greed,75,Greed
2024-02-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3053.31353,35,0.7714285714285715,0.02857142857142857,3363.1262857142856,117709.42,0.37142857142857144,0.6285714285714286,13,22,1205.8765426541868,202.18929538936396,0.0,0.6086956521739131,2024-02-20,Greed,72,Greed
2024-02-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,210.315294,4,1.0,0.0,427.575,1710.3,0.0,1.0,0,4,0.33387840859169027,61.264691995381206,0.0,0.2,2024-02-20,Greed,72,Greed
2024-02-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1858.7985700000002,21,0.7142857142857143,0.0,4668.662857142857,98041.92,0.2857142857142857,0.7142857142857143,6,15,2255.3581442069603,125.99985253418396,0.0,0.4375,2024-02-21,Extreme Greed,78,Greed
2024-02-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1,0.0,0.0,10005.6,10005.6,1.0,0.0,1,0,10005.6,0.0,0.0,2.0,2024-02-21,Extreme Greed,78,Greed
2024-02-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3894.1050699999996,86,0.46511627906976744,0.16279069767441862,4279.456162790698,368033.23,0.38372093023255816,0.6162790697674418,33,53,487.25976812952615,230.14196693681947,0.0,0.6296296296296297,2024-02-22,Greed,74,Greed
2024-02-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2,0.0,0.0,2500.32,5000.64,1.0,0.0,2,0,0.26193260362469895,0.0,0.0,3.0,2024-02-22,Greed,74,Greed
2024-02-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1418.55293,143,0.958041958041958,0.006993006993006993,776.966013986014,111106.14,0.916083916083916,0.08391608391608392,131,12,92.2599611987246,13.037213323027334,0.0,10.153846153846153,2024-02-23,Extreme Greed,76,Greed
2024-02-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-30.7705,5,0.0,0.4,896.0260000000001,4480.13,0.4,0.6,2,3,23.47160582337802,8.951179489427636,-30.7705,0.75,2024-02-25,Greed,74,Greed
2024-02-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,4416.8473,37,0.918918918918919,0.0,5180.734324324325,191687.17,0.7297297297297297,0.2702702702702703,27,10,1869.7615617773483,229.0409707707589,0.0,2.5454545454545454,2024-02-26,Greed,72,Greed
2024-02-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2,0.0,0.0,249.98499999999999,499.96999999999997,0.0,1.0,0,2,22.660052665177144,0.0,0.0,0.3333333333333333,2024-02-26,Greed,72,Greed
2024-02-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,312.130593,55,0.34545454545454546,0.2909090909090909,3759.7450909090912,206785.98,0.6,0.4,33,22,1570.8489012957473,91.02176511140131,0.0,1.4782608695652173,2024-02-27,Extreme Greed,79,Greed
2024-02-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,576.38114,8,0.875,0.0,322.04,2576.32,0.0,1.0,0,8,0.7324982792259352,78.51903567107601,0.0,0.1111111111111111,2024-02-27,Extreme Greed,79,Greed
2024-02-28,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2503.747235,45,0.8666666666666667,0.0,3802.380666666667,171107.13,0.6888888888888889,0.3111111111111111,31,14,1902.7173455854063,130.75309252773027,0.0,2.1333333333333333,2024-02-28,Extreme Greed,82,Greed
2024-02-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8493.192736,109,0.8899082568807339,0.0,3402.198532110092,370839.64,0.5504587155963303,0.44954128440366975,60,49,1495.7042776099097,132.14123741453162,0.0,1.22,2024-02-29,Extreme Greed,80,Greed
2024-02-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1320.804256,7,0.42857142857142855,0.0,3546.727142857143,24827.09,0.0,1.0,0,7,30.96526615936099,319.63126226443654,0.0,0.125,2024-02-29,Extreme Greed,80,Greed
2024-03-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8244.241409,137,0.9343065693430657,0.0,3452.370072992701,472974.7,0.27007299270072993,0.7299270072992701,37,100,1592.2463438856234,111.95860869453276,0.0,0.37623762376237624,2024-03-01,Extreme Greed,80,Greed
2024-03-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1674.715167,24,0.875,0.0,2510.5745833333335,60253.79,0.875,0.125,21,3,1289.0838622522485,242.73906781805928,0.0,5.5,2024-03-02,Extreme Greed,80,Greed
2024-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1443.814567,7,0.0,1.0,420.5385714285714,2943.77,1.0,0.0,7,0,0.3497065709995811,139.38928963663136,-1443.814567,8.0,2024-03-02,Extreme Greed,80,Greed
2024-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,8361.086245,79,0.6835443037974683,0.0,4946.1478481012655,390745.68,0.45569620253164556,0.5443037974683544,36,43,1811.0634229493392,199.82398269178753,0.0,0.8409090909090909,2024-03-03,Extreme Greed,83,Greed
2024-03-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,26773.771643,287,0.8815331010452961,0.013937282229965157,5485.087665505226,1574220.16,0.5609756097560976,0.43902439024390244,161,126,2606.8745138442346,154.80396805645083,0.0,1.2755905511811023,2024-03-04,Extreme Greed,82,Greed
2024-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1026.004099,13,1.0,0.0,290.5161538461538,3776.71,0.0,1.0,0,13,0.5984329555549965,102.70732839505838,0.0,0.07142857142857142,2024-03-04,Extreme Greed,82,Greed
2024-03-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,19791.026041,180,0.9055555555555556,0.0,4676.724,841810.32,0.3055555555555556,0.6944444444444444,55,125,2212.884125258621,195.65804028577477,0.0,0.4444444444444444,2024-03-05,Extreme Greed,90,Greed
2024-03-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6814.825139,82,0.8780487804878049,0.0,3990.4636585365856,327218.02,0.5975609756097561,0.4024390243902439,49,33,1830.5366261056706,146.9693030530839,0.0,1.4705882352941178,2024-03-06,Extreme Greed,75,Greed
